latitude,longitude,same_month_top_rank,same_month_brand,month_%_value
32.945033,-96.699463,2,Walmart,64
32.945033,-96.699463,3,McDonald's,64
32.945033,-96.699463,4,Target,57
33.855531,-84.5993,1,Walmart,65
33.855531,-84.5993,2,Chick-fil-A,61
33.855531,-84.5993,3,McDonald's,57
30.19636,-81.829912,1,Walmart,57
30.19636,-81.829912,2,McDonald's,56
30.19636,-81.829912,3,Chick-fil-A,44
30.19636,-81.829912,4,Target,43
27.387623,-82.458131,1,Walmart,57
27.387623,-82.458131,2,Starbucks,46
27.387623,-82.458131,3,Publix Super Markets,45
27.387623,-82.458131,4,Target,44
39.982773,-83.004426,1,McDonald's,56
39.982773,-83.004426,2,Kroger,53
39.982773,-83.004426,3,Walmart,47
38.883057,-94.752131,1,McDonald's,58
38.883057,-94.752131,3,Walmart,54
39.804003,-104.930829,1,Walmart,71
39.804003,-104.930829,2,McDonald's,56
39.412702,-76.772287,1,Chick-fil-A,51
39.412702,-76.772287,2,Walmart,48
39.412702,-76.772287,3,McDonald's,48
26.067611,-80.363098,2,Publix Super Markets,51
26.067611,-80.363098,3,McDonald's,46
26.067611,-80.363098,4,Chick-fil-A,40
26.067611,-80.363098,1,Publix Super Markets,49
26.067611,-80.363098,2,McDonald's,46
26.067611,-80.363098,4,Chick-fil-A,38
40.773162,-82.589842,1,Walmart,71
40.773162,-82.589842,2,McDonald's,68
39.966301,-105.163984,1,Starbucks,54
39.966301,-105.163984,2,Walmart,46
39.966301,-105.163984,4,McDonald's,45
41.939662,-87.655138,1,Starbucks,44
41.939662,-87.655138,2,McDonald's,33
41.939662,-87.655138,4,Dunkin',33
31.834342,-106.546122,1,Walmart,58
31.834342,-106.546122,2,Starbucks,50
31.834342,-106.546122,3,Chick-fil-A,50
31.834342,-106.546122,4,McDonald's,44
41.568073,-87.636945,1,McDonald's,65
41.568073,-87.636945,2,Walmart,53
41.568073,-87.636945,3,Walgreens,41
38.547036,-76.984471,1,Chick-fil-A,58
38.547036,-76.984471,2,Walmart,54
38.547036,-76.984471,3,McDonald's,51
32.841052,-97.238007,1,Walmart,71
32.841052,-97.238007,3,Chick-fil-A,50
32.841052,-97.238007,4,McDonald's,50
39.292635,-84.392717,1,Kroger,51
39.292635,-84.392717,2,McDonald's,43
39.292635,-84.392717,3,Walmart,42
39.204021,-84.368016,1,Kroger,70
39.204021,-84.368016,2,McDonald's,63
39.204021,-84.368016,3,Shell Oil,50
39.194715,-76.614081,1,Walmart,58
39.194715,-76.614081,2,McDonald's,57
39.194715,-76.614081,4,Chick-fil-A,40
37.682566,-77.587722,1,Chick-fil-A,54
37.682566,-77.587722,2,McDonald's,53
37.682566,-77.587722,3,Walmart,48
32.824226,-97.060216,1,Walmart,60
32.824226,-97.060216,2,McDonald's,52
32.824226,-97.060216,3,Chick-fil-A,50
29.665722,-95.187698,1,Walmart,62
29.665722,-95.187698,2,McDonald's,53
29.665722,-95.187698,4,Chick-fil-A,48
26.648224,-80.146188,1,Walmart,59
26.648224,-80.146188,2,McDonald's,49
26.648224,-80.146188,3,Publix Super Markets,43
26.648224,-80.146188,4,Dunkin',38
32.811167,-96.624498,1,Walmart,69
32.811167,-96.624498,2,McDonald's,57
32.811167,-96.624498,4,Chick-fil-A,42
41.779965,-87.645113,1,McDonald's,68
25.790034,-80.387244,1,Walgreens,55
25.790034,-80.387244,2,Shell Oil,55
25.790034,-80.387244,3,Walmart,45
39.73293,-75.639585,2,McDonald's,41
39.73293,-75.639585,3,Walmart,34
39.73293,-75.639585,4,Dunkin',33
30.483207,-97.681792,3,Walmart,47
30.483207,-97.681792,4,McDonald's,46
40.01967,-82.866773,1,McDonald's,50
40.01967,-82.866773,3,Kroger,44
40.01967,-82.866773,4,Starbucks,35
30.387158,-95.679211,2,Walmart,100
38.869772,-76.847816,1,McDonald's,60
38.869772,-76.847816,3,Walmart,41
38.869772,-76.847816,4,Shell Oil,39
28.239167,-80.728492,1,Walmart,68
28.239167,-80.728492,2,McDonald's,63
28.239167,-80.728492,3,Chick-fil-A,58
44.067849,-123.072392,1,McDonald's,50
44.067849,-123.072392,2,Starbucks,49
44.067849,-123.072392,3,Walmart,47
27.893447,-82.505855,1,Walmart,52
27.893447,-82.505855,2,Chick-fil-A,45
27.893447,-82.505855,3,McDonald's,42
27.893447,-82.505855,4,Target,41
26.882566,-80.115317,1,Starbucks,58
26.882566,-80.115317,2,McDonald's,53
26.882566,-80.115317,4,Walmart,39
29.643205,-95.575819,1,Walmart,59
29.643205,-95.575819,2,Shell Oil,51
29.643205,-95.575819,3,Chick-fil-A,38
29.643205,-95.575819,4,McDonald's,38
29.643205,-95.575819,1,Walmart,63
29.643205,-95.575819,2,Shell Oil,48
29.643205,-95.575819,3,McDonald's,44
29.643205,-95.575819,4,Chick-fil-A,42
35.760382,-78.740899,1,Chick-fil-A,51
35.760382,-78.740899,2,Target,47
35.760382,-78.740899,3,Walmart,47
35.760382,-78.740899,4,McDonald's,42
41.945739,-87.709057,1,McDonald's,54
41.945739,-87.709057,2,Target,53
41.945739,-87.709057,3,Walgreens,47
42.323001,-83.459507,1,McDonald's,46
42.323001,-83.459507,2,Kroger,44
42.323001,-83.459507,3,Walmart,34
42.323001,-83.459507,4,Target,33
40.137495,-88.258634,1,McDonald's,60
40.137495,-88.258634,2,Walmart,57
40.137495,-88.258634,3,Walgreens,41
40.137495,-88.258634,1,McDonald's,58
40.137495,-88.258634,2,Walmart,55
40.137495,-88.258634,3,Walgreens,36
45.516322,-122.655489,2,Walmart,38
45.516322,-122.655489,3,McDonald's,38
33.210651,-87.553558,1,Walmart,48
33.210651,-87.553558,2,Chick-fil-A,48
33.210651,-87.553558,3,McDonald's,48
33.210651,-87.553558,1,Chick-fil-A,49
33.210651,-87.553558,2,McDonald's,49
33.210651,-87.553558,3,Shell Oil,47
33.210651,-87.553558,4,Walmart,41
41.957184,-88.073668,1,McDonald's,53
41.957184,-88.073668,2,Starbucks,53
41.957184,-88.073668,3,Walgreens,52
41.957184,-88.073668,4,Walmart,48
43.085613,-88.066778,1,McDonald's,50
43.085613,-88.066778,2,Walmart,47
43.085613,-88.066778,4,Target,43
40.803464,-74.36269,2,Dunkin',35
40.803464,-74.36269,3,Starbucks,27
42.295414,-85.655212,1,McDonald's,68
42.295414,-85.655212,3,Walmart,62
45.534179,-122.658355,1,McDonald's,53
45.534179,-122.658355,2,Starbucks,48
45.534179,-122.658355,3,Walmart,38
41.808191,-88.014343,2,Target,39
41.808191,-88.014343,3,Walmart,37
41.808191,-88.014343,4,McDonald's,37
42.681631,-83.192487,1,McDonald's,45
42.681631,-83.192487,2,Starbucks,31
42.681631,-83.192487,3,Kroger,30
42.681631,-83.192487,4,Target,27
45.454696,-122.776955,1,Starbucks,61
45.454696,-122.776955,2,McDonald's,57
45.454696,-122.776955,3,Target,54
28.493193,-81.509239,1,Walmart,56
28.493193,-81.509239,2,McDonald's,54
28.493193,-81.509239,4,Starbucks,52
39.187404,-84.26002,1,McDonald's,52
39.187404,-84.26002,2,Walmart,51
39.187404,-84.26002,4,Chick-fil-A,49
42.015356,-71.231638,1,Dunkin',58
42.015356,-71.231638,3,Target,37
42.015356,-71.231638,4,McDonald's,37
33.214785,-97.146219,1,Walmart,56
33.214785,-97.146219,2,McDonald's,48
33.214785,-97.146219,3,Starbucks,43
40.642809,-74.4125,1,Dunkin',45
40.642809,-74.4125,2,Walmart,38
40.642809,-74.4125,3,McDonald's,31
32.865756,-96.943649,1,Walmart,58
32.865756,-96.943649,2,McDonald's,55
32.865756,-96.943649,3,Chick-fil-A,48
41.850685,-87.802817,1,McDonald's,77
41.850685,-87.802817,2,Walgreens,53
41.850685,-87.802817,3,Walmart,53
40.892454,-81.405156,1,McDonald's,55
40.892454,-81.405156,3,Starbucks,44
40.892454,-81.405156,4,Walmart,37
42.719633,-87.849246,1,McDonald's,68
42.719633,-87.849246,3,Walmart,49
42.719633,-87.849246,4,Target,46
40.68227,-74.234197,1,McDonald's,67
40.68227,-74.234197,2,Dunkin',59
40.68227,-74.234197,4,Walgreens,41
40.644189,-74.577273,1,Starbucks,46
40.644189,-74.577273,2,Dunkin',41
38.905388,-77.06454,1,Starbucks,42
38.905388,-77.06454,2,McDonald's,32
38.905388,-77.06454,3,Target,26
38.905388,-77.06454,4,Chick-fil-A,24
39.915629,-82.781011,1,Kroger,65
39.915629,-82.781011,2,McDonald's,51
39.713889,-86.355976,1,Walmart,62
39.713889,-86.355976,2,McDonald's,50
39.713889,-86.355976,3,Chick-fil-A,45
40.289839,-74.052506,2,McDonald's,49
40.289839,-74.052506,3,Dunkin',48
40.289839,-74.052506,4,Starbucks,38
26.838781,-80.10891,1,Starbucks,47
26.838781,-80.10891,2,McDonald's,47
26.838781,-80.10891,3,Publix Super Markets,47
26.838781,-80.10891,1,Publix Super Markets,46
26.838781,-80.10891,2,Starbucks,42
26.838781,-80.10891,3,Chick-fil-A,42
26.838781,-80.10891,4,McDonald's,41
27.939654,-82.483391,1,Chick-fil-A,50
27.939654,-82.483391,2,McDonald's,49
27.939654,-82.483391,3,Starbucks,49
27.939654,-82.483391,4,Walmart,46
41.720002,-87.776479,1,McDonald's,57
41.720002,-87.776479,2,Walgreens,51
41.720002,-87.776479,3,Walmart,47
41.720002,-87.776479,4,Dunkin',41
27.177999,-80.236066,1,McDonald's,58
27.177999,-80.236066,2,Chick-fil-A,52
27.177999,-80.236066,3,Walmart,49
41.541791,-87.851342,1,McDonald's,55
41.541791,-87.851342,2,Starbucks,51
41.541791,-87.851342,3,Target,44
39.957381,-82.932422,1,Kroger,46
39.957381,-82.932422,3,McDonald's,44
39.957381,-82.932422,4,Walmart,42
42.232508,-87.942156,1,Walgreens,49
42.232508,-87.942156,2,McDonald's,46
42.232508,-87.942156,3,Walmart,36
42.232508,-87.942156,4,Starbucks,35
34.860581,-82.269235,1,Chick-fil-A,66
34.860581,-82.269235,4,Walmart,55
41.931457,-88.771621,1,Walmart,56
41.931457,-88.771621,2,McDonald's,54
41.931457,-88.771621,3,Starbucks,44
41.931457,-88.771621,4,Target,39
25.686531,-80.364642,1,McDonald's,61
25.686531,-80.364642,4,Starbucks,45
39.982773,-83.004426,1,Kroger,43
39.982773,-83.004426,2,McDonald's,40
39.982773,-83.004426,3,Starbucks,39
39.982773,-83.004426,4,Walmart,37
34.213675,-77.9019,1,Walmart,66
34.213675,-77.9019,2,Chick-fil-A,51
34.213675,-77.9019,3,McDonald's,50
42.530776,-83.19787,1,McDonald's,46
42.530776,-83.19787,2,Target,40
42.530776,-83.19787,3,Starbucks,37
42.530776,-83.19787,4,Kroger,28
36.598174,-87.286103,1,Walmart,81
36.598174,-87.286103,2,McDonald's,59
36.598174,-87.286103,3,Shell Oil,47
33.002131,-96.767114,1,Walmart,82
33.002131,-96.767114,2,Target,60
33.002131,-96.767114,3,Starbucks,51
33.002131,-96.767114,4,McDonald's,49
39.057054,-94.605619,1,Walmart,69
39.057054,-94.605619,2,McDonald's,55
39.057054,-94.605619,4,Starbucks,34
25.912523,-80.157794,1,Starbucks,44
25.912523,-80.157794,2,McDonald's,43
25.912523,-80.157794,3,Publix Super Markets,42
25.912523,-80.157794,4,Walmart,37
38.947407,-92.300055,1,Walmart,79
38.947407,-92.300055,2,McDonald's,63
28.3869,-81.245029,1,Walmart,63
28.3869,-81.245029,2,Publix Super Markets,55
28.3869,-81.245029,3,McDonald's,48
28.3869,-81.245029,4,Chick-fil-A,48
39.845579,-84.192831,1,McDonald's,71
39.845579,-84.192831,2,Walmart,65
39.845579,-84.192831,3,Kroger,52
29.809985,-95.162528,1,Walmart,70
29.809985,-95.162528,2,Chick-fil-A,52
40.70644,-74.404525,1,Starbucks,44
40.70644,-74.404525,3,Dunkin',38
40.70644,-74.404525,4,McDonald's,27
41.373959,-83.624627,1,McDonald's,58
41.373959,-83.624627,2,Walmart,52
41.373959,-83.624627,3,Starbucks,51
42.055061,-87.835624,1,Walmart,55
42.055061,-87.835624,2,McDonald's,44
42.055061,-87.835624,3,Walgreens,39
42.055061,-87.835624,4,Shell Oil,37
30.141237,-81.546351,1,Walmart,57
30.141237,-81.546351,2,Publix Super Markets,49
30.141237,-81.546351,4,Shell Oil,45
27.947472,-82.523933,1,Walmart,50
27.947472,-82.523933,2,McDonald's,42
27.947472,-82.523933,3,Shell Oil,39
27.947472,-82.523933,4,Chick-fil-A,36
27.947472,-82.523933,1,Walmart,51
27.947472,-82.523933,2,McDonald's,39
27.947472,-82.523933,3,Chick-fil-A,39
27.947472,-82.523933,4,Shell Oil,36
44.262638,-88.470161,2,Walmart,51
44.262638,-88.470161,3,McDonald's,42
41.779965,-87.645113,1,McDonald's,64
41.779965,-87.645113,2,Walmart,60
41.779965,-87.645113,3,Walgreens,48
42.342304,-87.895811,1,Walmart,70
42.342304,-87.895811,2,McDonald's,66
32.31496,-106.743685,1,Walmart,75
32.31496,-106.743685,3,McDonald's,55
32.31496,-106.743685,4,Starbucks,44
41.93164,-87.686367,1,McDonald's,63
41.93164,-87.686367,2,Target,57
41.93164,-87.686367,3,Starbucks,51
41.93164,-87.686367,4,Walgreens,47
35.123228,-106.701282,1,McDonald's,73
35.123228,-106.701282,2,Walmart,72
35.123228,-106.701282,3,Starbucks,54
35.123228,-106.701282,4,Chick-fil-A,48
40.813127,-96.640107,1,Walmart,60
40.813127,-96.640107,2,McDonald's,57
30.387158,-95.679211,1,Walmart,100
30.387158,-95.679211,4,Walgreens,100
41.720429,-72.62098,1,Dunkin',55
41.720429,-72.62098,2,McDonald's,50
42.28397,-87.95384,1,McDonald's,53
42.28397,-87.95384,2,Target,47
42.28397,-87.95384,3,Walgreens,36
42.28397,-87.95384,4,Starbucks,36
30.254626,-81.532801,1,Chick-fil-A,61
30.254626,-81.532801,2,Walmart,59
30.254626,-81.532801,3,Target,59
30.254626,-81.532801,4,McDonald's,55
39.260603,-84.79342,1,McDonald's,66
39.260603,-84.79342,4,Shell Oil,53
42.878803,-77.260411,1,Walmart,73
42.878803,-77.260411,2,McDonald's,46
42.878803,-77.260411,3,Dunkin',42
26.25412,-81.800212,1,Walmart,46
26.25412,-81.800212,2,Publix Super Markets,40
26.25412,-81.800212,3,McDonald's,37
26.25412,-81.800212,4,Shell Oil,30
35.225363,-80.846154,1,Starbucks,77
35.225363,-80.846154,2,McDonald's,62
35.225363,-80.846154,3,Shell Oil,62
35.225363,-80.846154,4,Walmart,54
38.881213,-77.301884,1,Starbucks,48
38.881213,-77.301884,2,Chick-fil-A,48
38.881213,-77.301884,3,Shell Oil,41
38.881213,-77.301884,4,McDonald's,38
40.580844,-83.083076,1,McDonald's,74
40.580844,-83.083076,2,Walmart,63
39.016507,-77.208949,2,Starbucks,45
41.938726,-88.114244,1,McDonald's,47
41.938726,-88.114244,2,Walmart,43
41.938726,-88.114244,3,Starbucks,40
41.938726,-88.114244,4,Target,38
42.382993,-88.063459,1,Walmart,63
42.382993,-88.063459,2,McDonald's,60
39.887811,-82.996979,1,McDonald's,76
39.887811,-82.996979,2,Walmart,73
39.887811,-82.996979,3,Kroger,67
40.496091,-74.44393,1,Dunkin',50
40.496091,-74.44393,2,Walmart,42
40.496091,-74.44393,3,Starbucks,42
39.077564,-76.544577,1,Chick-fil-A,51
39.077564,-76.544577,2,McDonald's,50
40.562556,-111.890458,1,Walmart,60
40.562556,-111.890458,2,Chick-fil-A,56
40.562556,-111.890458,3,McDonald's,52
40.562556,-111.890458,4,Target,42
26.809139,-80.090441,1,McDonald's,56
26.809139,-80.090441,2,Publix Super Markets,54
26.809139,-80.090441,3,Walmart,49
26.809139,-80.090441,4,Starbucks,42
41.812765,-72.527125,1,Dunkin',66
41.812765,-72.527125,2,McDonald's,54
41.812765,-72.527125,4,Starbucks,41
29.519564,-98.500837,2,Walmart,65
39.704046,-74.275544,2,Walmart,58
39.704046,-74.275544,3,McDonald's,37
39.704046,-74.275544,4,Target,37
40.642809,-74.4125,1,Dunkin',42
40.642809,-74.4125,2,Walmart,41
40.642809,-74.4125,3,Target,39
40.642809,-74.4125,4,McDonald's,32
28.346387,-81.486209,1,Walmart,67
28.346387,-81.486209,3,McDonald's,53
28.346387,-81.486209,4,Target,40
30.436125,-84.258402,1,Walmart,71
30.436125,-84.258402,2,Chick-fil-A,51
30.436125,-84.258402,3,Shell Oil,49
30.436125,-84.258402,4,McDonald's,42
35.088106,-80.85093,1,McDonald's,66
35.088106,-80.85093,2,Chick-fil-A,65
35.088106,-80.85093,3,Starbucks,47
39.097931,-76.809001,1,McDonald's,66
39.097931,-76.809001,2,Chick-fil-A,61
39.097931,-76.809001,3,Walmart,54
39.097931,-76.809001,4,Target,47
44.344795,-69.788598,1,Walmart,69
44.344795,-69.788598,2,McDonald's,69
44.344795,-69.788598,3,Dunkin',64
42.017612,-93.610966,1,Walmart,61
42.017612,-93.610966,2,McDonald's,56
39.008112,-94.844319,1,Walmart,66
39.008112,-94.844319,2,McDonald's,52
39.008112,-94.844319,1,Walmart,68
39.008112,-94.844319,2,McDonald's,56
38.798516,-97.612166,1,Walmart,75
38.798516,-97.612166,2,McDonald's,62
42.67412,-82.829527,1,McDonald's,55
42.67412,-82.829527,2,Target,42
42.67412,-82.829527,3,Walmart,38
32.706112,-97.023444,1,Walmart,68
32.706112,-97.023444,2,Starbucks,56
32.706112,-97.023444,4,Chick-fil-A,52
32.881177,-97.391039,1,Walmart,77
32.881177,-97.391039,2,Chick-fil-A,71
41.148133,-81.507612,1,McDonald's,50
41.148133,-81.507612,2,Walmart,44
41.148133,-81.507612,3,Starbucks,38
41.148133,-81.507612,4,Target,32
41.768488,-88.206343,1,McDonald's,60
41.768488,-88.206343,2,Walmart,51
41.768488,-88.206343,3,Shell Oil,44
41.768488,-88.206343,1,McDonald's,53
40.509952,-88.954724,1,McDonald's,65
40.509952,-88.954724,2,Walmart,62
40.509952,-88.954724,3,Starbucks,40
39.116629,-77.198521,1,Starbucks,48
39.116629,-77.198521,2,McDonald's,42
39.116629,-77.198521,3,Shell Oil,39
29.853954,-95.512839,1,Walmart,63
29.853954,-95.512839,2,McDonald's,55
29.853954,-95.512839,3,Chick-fil-A,49
29.853954,-95.512839,4,Shell Oil,48
28.673572,-81.469932,1,McDonald's,66
28.673572,-81.469932,2,Walmart,63
28.673572,-81.469932,3,Chick-fil-A,52
40.734249,-73.98883,1,Starbucks,34
40.734249,-73.98883,2,Dunkin',29
40.734249,-73.98883,3,McDonald's,25
39.562076,-76.971639,1,Walmart,63
39.562076,-76.971639,2,McDonald's,49
39.562076,-76.971639,3,Chick-fil-A,47
39.562076,-76.971639,4,Target,42
38.724201,-76.658879,1,Walmart,71
38.724201,-76.658879,2,McDonald's,51
38.724201,-76.658879,4,Chick-fil-A,46
40.781858,-74.191747,1,McDonald's,55
40.781858,-74.191747,2,Dunkin',50
40.781858,-74.191747,3,Walmart,39
29.826992,-97.985326,4,Walmart,55
45.530194,-122.68354,1,Walmart,39
40.651228,-74.007124,1,McDonald's,45
40.651228,-74.007124,3,Dunkin',41
40.651228,-74.007124,4,Starbucks,39
29.167114,-82.16837,1,Walmart,61
29.167114,-82.16837,2,McDonald's,59
29.167114,-82.16837,4,Publix Super Markets,41
42.925208,-72.289856,1,Walmart,73
42.925208,-72.289856,2,Dunkin',50
42.925208,-72.289856,3,McDonald's,49
38.883057,-94.752131,2,McDonald's,59
38.883057,-94.752131,3,Walmart,58
38.883057,-94.752131,4,Target,43
28.646949,-81.27004,1,Publix Super Markets,60
28.646949,-81.27004,2,Walmart,59
28.646949,-81.27004,3,McDonald's,47
28.646949,-81.27004,4,Chick-fil-A,43
36.103934,-95.911459,1,Walmart,70
36.103934,-95.911459,3,Starbucks,53
36.103934,-95.911459,4,McDonald's,49
39.750301,-104.999057,1,Starbucks,48
39.750301,-104.999057,2,Walmart,35
39.750301,-104.999057,4,Target,29
26.608331,-81.810473,1,Walmart,75
26.608331,-81.810473,2,McDonald's,72
28.520946,-81.586778,1,McDonald's,60
28.520946,-81.586778,2,Chick-fil-A,56
28.520946,-81.586778,3,Target,51
28.520946,-81.586778,4,Walmart,51
41.712276,-71.489658,1,Dunkin',62
41.712276,-71.489658,2,Walmart,50
39.204021,-84.368016,1,Kroger,58
39.204021,-84.368016,2,McDonald's,50
39.204021,-84.368016,3,Shell Oil,38
44.166275,-93.951347,2,Walmart,60
44.166275,-93.951347,3,McDonald's,57
39.191056,-84.65641,1,Kroger,55
39.191056,-84.65641,2,McDonald's,52
39.191056,-84.65641,4,Starbucks,42
29.546262,-95.750284,1,Walmart,75
40.35075,-74.069903,1,Dunkin',43
40.35075,-74.069903,2,Target,32
40.35075,-74.069903,3,Starbucks,31
40.35075,-74.069903,4,McDonald's,29
39.185083,-96.576044,1,Walmart,63
39.185083,-96.576044,3,McDonald's,50
39.185083,-96.576044,4,Target,38
45.303136,-122.766208,1,Starbucks,55
45.303136,-122.766208,3,McDonald's,41
28.13129,-82.365768,1,Walmart,55
28.13129,-82.365768,2,Publix Super Markets,47
28.13129,-82.365768,3,Chick-fil-A,45
28.13129,-82.365768,4,McDonald's,44
29.732244,-95.4391,1,Starbucks,54
29.732244,-95.4391,4,Chick-fil-A,49
28.467627,-81.308547,1,Walmart,78
28.467627,-81.308547,2,McDonald's,65
28.467627,-81.308547,4,Publix Super Markets,53
42.366089,-89.023486,4,Walmart,75
42.342304,-87.895811,1,McDonald's,70
42.342304,-87.895811,2,Walmart,69
42.342304,-87.895811,4,Walgreens,43
29.761458,-95.751207,1,Walmart,57
29.761458,-95.751207,2,Chick-fil-A,49
29.761458,-95.751207,4,Shell Oil,42
41.386317,-81.97467,1,McDonald's,59
41.386317,-81.97467,2,Walmart,45
41.386317,-81.97467,4,Starbucks,33
35.170923,-80.807458,1,Chick-fil-A,67
41.05011,-74.061677,2,Starbucks,44
41.05011,-74.061677,4,Dunkin',32
28.239167,-80.728492,1,Chick-fil-A,66
28.239167,-80.728492,2,Walmart,64
28.239167,-80.728492,3,McDonald's,62
28.239167,-80.728492,4,Starbucks,48
41.576871,-88.158933,1,McDonald's,73
41.576871,-88.158933,2,Walmart,54
41.576871,-88.158933,4,Target,47
39.138103,-88.566057,1,Walmart,62
39.138103,-88.566057,2,McDonald's,52
39.138103,-88.566057,4,Starbucks,31
40.90879,-74.032116,1,McDonald's,36
40.90879,-74.032116,2,Dunkin',34
40.90879,-74.032116,3,Starbucks,27
41.917734,-87.660081,1,McDonald's,48
41.917734,-87.660081,2,Starbucks,46
41.917734,-87.660081,3,Dunkin',41
41.917734,-87.660081,4,Walgreens,40
40.104021,-83.157328,1,Starbucks,50
40.104021,-83.157328,2,McDonald's,47
40.104021,-83.157328,3,Kroger,46
38.881213,-77.301884,1,Chick-fil-A,60
42.626401,-82.987868,1,McDonald's,62
42.626401,-82.987868,3,Kroger,43
42.626401,-82.987868,4,Target,42
40.651022,-74.349318,1,Dunkin',48
40.651022,-74.349318,2,Starbucks,38
40.651022,-74.349318,4,Target,25
41.525037,-81.437175,1,Walmart,100
42.010676,-87.712107,1,McDonald's,52
42.010676,-87.712107,2,Walmart,51
42.010676,-87.712107,3,Walgreens,43
42.010676,-87.712107,4,Starbucks,39
41.938726,-88.114244,1,McDonald's,54
41.938726,-88.114244,2,Walmart,46
41.938726,-88.114244,3,Starbucks,44
41.938726,-88.114244,4,Target,42
45.499772,-122.411121,1,McDonald's,55
45.499772,-122.411121,2,Starbucks,49
45.499772,-122.411121,3,Walmart,45
39.087094,-84.477958,1,Kroger,65
39.087094,-84.477958,2,McDonald's,62
39.087094,-84.477958,3,Chick-fil-A,43
39.087094,-84.477958,4,Target,42
33.504391,-84.23813,1,Walmart,75
33.504391,-84.23813,2,Chick-fil-A,56
33.504391,-84.23813,3,McDonald's,46
38.240184,-85.577496,1,McDonald's,53
38.240184,-85.577496,2,Walmart,50
38.240184,-85.577496,3,Target,48
38.240184,-85.577496,4,Kroger,47
29.774672,-95.397898,1,Starbucks,55
29.774672,-95.397898,2,Chick-fil-A,55
29.774672,-95.397898,3,McDonald's,55
29.774672,-95.397898,4,Shell Oil,52
41.812765,-72.527125,1,Dunkin',55
41.812765,-72.527125,2,McDonald's,53
41.812765,-72.527125,4,Starbucks,40
32.880137,-97.09811,1,Walmart,56
32.880137,-97.09811,2,Starbucks,48
32.880137,-97.09811,3,Target,45
32.880137,-97.09811,4,McDonald's,45
32.880137,-97.09811,1,Walmart,57
32.880137,-97.09811,2,Chick-fil-A,48
32.880137,-97.09811,3,Starbucks,47
32.880137,-97.09811,4,McDonald's,44
30.212466,-90.950209,1,Walmart,71
30.212466,-90.950209,3,Shell Oil,41
30.212466,-90.950209,4,McDonald's,39
28.156915,-81.440617,1,Walmart,74
28.156915,-81.440617,3,McDonald's,64
26.065731,-81.698698,1,Walmart,57
26.065731,-81.698698,2,McDonald's,46
26.065731,-81.698698,4,Publix Super Markets,38
44.94194,-122.982635,1,McDonald's,66
47.613549,-122.199857,1,Starbucks,62
47.613549,-122.199857,3,McDonald's,36
47.613549,-122.199857,4,Shell Oil,36
29.915883,-95.616443,1,Walmart,70
29.915883,-95.616443,2,Kroger,57
29.915883,-95.616443,3,Chick-fil-A,55
29.915883,-95.616443,4,McDonald's,46
43.094114,-70.800624,1,Walmart,70
43.094114,-70.800624,2,McDonald's,59
43.094114,-70.800624,4,Dunkin',48
28.073067,-82.738277,1,Walmart,58
28.073067,-82.738277,2,McDonald's,53
28.073067,-82.738277,3,Chick-fil-A,48
28.073067,-82.738277,4,Publix Super Markets,42
43.075874,-89.453798,1,McDonald's,46
43.075874,-89.453798,2,Target,45
40.687129,-74.315764,1,Dunkin',40
40.687129,-74.315764,2,McDonald's,28
40.687129,-74.315764,3,Walmart,27
40.687129,-74.315764,4,Walgreens,25
42.002712,-87.661244,1,Target,50
42.002712,-87.661244,2,McDonald's,37
42.002712,-87.661244,3,Shell Oil,33
42.002712,-87.661244,4,Dunkin',31
27.337166,-82.463298,1,Chick-fil-A,53
27.337166,-82.463298,2,Walmart,53
27.337166,-82.463298,3,Target,51
27.337166,-82.463298,4,McDonald's,48
42.112785,-87.978289,4,McDonald's,7
46.855333,-96.861433,1,Walmart,53
46.855333,-96.861433,2,McDonald's,43
46.855333,-96.861433,3,Target,38
44.117064,-70.225199,1,Dunkin',54
44.117064,-70.225199,2,McDonald's,50
44.117064,-70.225199,4,Starbucks,43
28.551752,-81.585465,1,Walmart,50
28.551752,-81.585465,2,McDonald's,49
28.551752,-81.585465,3,Chick-fil-A,44
28.551752,-81.585465,4,Publix Super Markets,39
26.100873,-80.126669,1,McDonald's,48
26.100873,-80.126669,2,Starbucks,42
26.100873,-80.126669,3,Walgreens,40
26.100873,-80.126669,4,Publix Super Markets,33
26.100873,-80.126669,1,Starbucks,38
26.100873,-80.126669,2,Walmart,37
26.100873,-80.126669,3,Publix Super Markets,33
26.100873,-80.126669,4,Walgreens,32
38.740286,-77.213078,2,McDonald's,57
42.040255,-88.033702,1,McDonald's,54
42.040255,-88.033702,2,Starbucks,47
42.040255,-88.033702,3,Target,44
42.040255,-88.033702,4,Walmart,42
39.312446,-76.755353,1,McDonald's,55
39.312446,-76.755353,2,Walmart,52
39.312446,-76.755353,3,Shell Oil,39
39.312446,-76.755353,4,Chick-fil-A,39
28.346364,-81.611282,1,McDonald's,64
28.346364,-81.611282,2,Walmart,62
28.346364,-81.611282,4,Chick-fil-A,51
42.986206,-87.947833,1,Walmart,60
42.986206,-87.947833,2,McDonald's,55
42.986206,-87.947833,4,Walgreens,40
29.652265,-82.341511,1,Publix Super Markets,55
29.652265,-82.341511,2,Walmart,51
29.652265,-82.341511,3,McDonald's,47
29.652265,-82.341511,4,Target,44
32.945033,-96.699463,1,Walmart,64
32.945033,-96.699463,4,Starbucks,43
33.855531,-84.5993,1,Walmart,62
